Year,Month,Campaign Name,Campaign ID,Ad Group Name,Ad Group ID,Keyword Text,Match Type,Keyword Status,Quality Score,Expected CTR,Ad Relevance,Landing Page Exp.,Impressions,Clicks,CTR,Cost ($),Avg CPC ($),Conversions,Conv. Value ($),ROAS
2022,2022-03-01,California | Search | Best Grass Seed,16460791884,Best Grass Seed Keyword,136905091431,best grass seed for california,PHRASE,ENABLED,,,,,188,31,0.164893617,138.26,4.46,0,0,0
2025,2025-11-01,Search | Brand | ROAS,187765054,Brand,10298742694,nature's seed company,BROAD,PAUSED,,,,,223,23,10.31%,128.06,5.57,1,1,0.01
2025,2025-11-01,Search | Brand | ROAS,187765054,Brand,10298742694,created by nature seeds,PHRASE,PAUSED,5,AVERAGE,BELOW_AVERAGE,AVERAGE,75,10,13.33%,22.24,2.22,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Cool-Season: Fescue,187538252287,fescue seed,BROAD,ENABLED,,,,,132,8,6.06%,9.93,1.24,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Cool-Season: Fescue,187538252287,turf type tall fescue,BROAD,ENABLED,5,AVERAGE,ABOVE_AVERAGE,BELOW_AVERAGE,5,1,20.00%,2.16,2.16,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Cool-Season: Fescue,187538252287,fine fescue seed,BROAD,ENABLED,5,AVERAGE,ABOVE_AVERAGE,BELOW_AVERAGE,11,3,27.27%,3.54,1.18,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Cool-Season: Fescue,187538252287,fescue lawn seed,BROAD,ENABLED,8,ABOVE_AVERAGE,ABOVE_AVERAGE,AVERAGE,22,2,9.09%,0.96,0.48,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Cool-Season: Fescue,187538252287,tall fescue seed,BROAD,ENABLED,7,AVERAGE,ABOVE_AVERAGE,AVERAGE,213,9,4.23%,7.54,0.84,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Cool-Season: Kentucky Bluegrass,182421443023,kentucky bluegrass seed,BROAD,ENABLED,7,AVERAGE,ABOVE_AVERAGE,AVERAGE,267,23,8.61%,10.56,0.46,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Cool-Season: Perennial Ryegrass,182421443183,perennial ryegrass seed,BROAD,ENABLED,5,AVERAGE,ABOVE_AVERAGE,BELOW_AVERAGE,156,7,4.49%,2.22,0.32,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Cool-Season: Perennial Ryegrass,182421443183,ryegrass lawn seed,BROAD,ENABLED,,,,,5,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Drought / Low-Water / Heat High Traffic / Pets / Kids,182421443503,high traffic grass seed,BROAD,ENABLED,7,AVERAGE,ABOVE_AVERAGE,AVERAGE,9,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Drought / Low-Water / Heat High Traffic / Pets / Kids,182421443503,low water grass seed,BROAD,ENABLED,,,,,9,1,11.11%,0.82,0.82,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Drought / Low-Water / Heat High Traffic / Pets / Kids,182421443503,drought tolerant grass seed,BROAD,ENABLED,7,AVERAGE,ABOVE_AVERAGE,AVERAGE,4,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Drought / Low-Water / Heat High Traffic / Pets / Kids,182421443503,pet friendly grass seed,BROAD,ENABLED,,,,,10,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Drought / Low-Water / Heat High Traffic / Pets / Kids,182421443503,durable lawn seed,BROAD,ENABLED,,,,,45,4,8.89%,0.82,0.2,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Fast Germination / Quick Grow / Low-Mow,182421443663,fast germinating grass seed,BROAD,ENABLED,,,,,46,3,6.52%,1.18,0.39,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Fast Germination / Quick Grow / Low-Mow,182421443663,quick grow lawn seed,BROAD,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Fast Germination / Quick Grow / Low-Mow,182421443663,low mow grass seed,BROAD,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Lawn & Grass Seed,189373921088,lawn seed,BROAD,ENABLED,5,AVERAGE,ABOVE_AVERAGE,BELOW_AVERAGE,118,14,11.86%,8.9,0.64,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Lawn & Grass Seed,189373921088,grass seed for sale,BROAD,ENABLED,4,AVERAGE,AVERAGE,BELOW_AVERAGE,4,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Lawn & Grass Seed,189373921088,lawn grass seed,BROAD,ENABLED,6,AVERAGE,AVERAGE,AVERAGE,2,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Lawn & Grass Seed,189373921088,grass seed,BROAD,ENABLED,5,BELOW_AVERAGE,ABOVE_AVERAGE,AVERAGE,742,80,10.78%,46.24,0.58,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Lawn & Grass Seed,189373921088,grass seed,EXACT,ENABLED,5,BELOW_AVERAGE,ABOVE_AVERAGE,AVERAGE,100,5,5.00%,2.77,0.55,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Lawn & Grass Seed,189373921088,lawn seed,EXACT,ENABLED,5,AVERAGE,ABOVE_AVERAGE,BELOW_AVERAGE,19,2,10.53%,0.31,0.16,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Lawn & Grass Seed,189373921088,best grass seed,EXACT,ENABLED,3,BELOW_AVERAGE,BELOW_AVERAGE,AVERAGE,3,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Lawn & Grass Seed,189373921088,grass seed mix,BROAD,ENABLED,4,BELOW_AVERAGE,AVERAGE,AVERAGE,7,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Lawn & Grass Seed,189373921088,premium grass seed,BROAD,ENABLED,5,BELOW_AVERAGE,ABOVE_AVERAGE,AVERAGE,2,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Lawn & Grass Seed,189373921088,premium grass seed,EXACT,ENABLED,5,BELOW_AVERAGE,ABOVE_AVERAGE,AVERAGE,2,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Overseeding (Seasonal),182421443423,overseeding lawn,BROAD,ENABLED,,,,,73,2,2.74%,0.09,0.04,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Overseeding (Seasonal),182421443423,overseed grass seed,BROAD,ENABLED,,,,,2,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Purchase Intent: Buy / Price / Bulk / Sizes,182421443703,wholesale grass seed,BROAD,ENABLED,,,,,3,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Purchase Intent: Buy / Price / Bulk / Sizes,182421443703,bulk grass seed,BROAD,ENABLED,8,ABOVE_AVERAGE,ABOVE_AVERAGE,AVERAGE,90,6,6.67%,3.71,0.62,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Purchase Intent: Buy / Price / Bulk / Sizes,182421443703,buy grass seed,BROAD,ENABLED,5,AVERAGE,ABOVE_AVERAGE,BELOW_AVERAGE,158,14,8.86%,10.04,0.72,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Purchase Intent: Buy / Price / Bulk / Sizes,182421443703,grass seed 50 lb,BROAD,ENABLED,,,,,760,85,11.18%,48.85,0.57,2,41.57,0.85
2025,2025-11-01,Search | Lawn Seed,22887650044,Purchase Intent: Buy / Price / Bulk / Sizes,182421443703,lawn seed price,BROAD,ENABLED,,,,,5,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Purchase Intent: Buy / Price / Bulk / Sizes,182421443703,grass seed near me,BROAD,ENABLED,4,BELOW_AVERAGE,AVERAGE,AVERAGE,539,55,10.20%,40.15,0.73,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Shade / Sun & Shade,182421443463,shade grass seed,BROAD,ENABLED,5,AVERAGE,ABOVE_AVERAGE,BELOW_AVERAGE,123,12,9.76%,5.92,0.49,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Warm-Season: Bermuda,182421443223,bermuda grass seed,EXACT,ENABLED,5,AVERAGE,ABOVE_AVERAGE,BELOW_AVERAGE,97,10,10.31%,5.08,0.51,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Warm-Season: Bermuda,182421443223,bermuda seed,EXACT,ENABLED,5,AVERAGE,ABOVE_AVERAGE,BELOW_AVERAGE,20,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Warm-Season: Bermuda,182421443223,bermuda grass seed for sale,EXACT,ENABLED,6,AVERAGE,AVERAGE,AVERAGE,5,3,60.00%,1.99,0.66,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Warm-Season: Bermuda,182421443223,bermuda grass seed,PHRASE,ENABLED,5,AVERAGE,ABOVE_AVERAGE,BELOW_AVERAGE,160,17,10.63%,5.12,0.3,1,1,0.2
2025,2025-11-01,Search | Lawn Seed,22887650044,Warm-Season: Bermuda,182421443223,bermuda lawn seed,EXACT,ENABLED,4,AVERAGE,AVERAGE,BELOW_AVERAGE,1,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Warm-Season: Bermuda,182421443223,best bermuda grass seed,EXACT,ENABLED,6,ABOVE_AVERAGE,AVERAGE,BELOW_AVERAGE,4,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Warm-Season: Bermuda,182421443223,buy bermuda grass seed,PHRASE,ENABLED,6,ABOVE_AVERAGE,AVERAGE,BELOW_AVERAGE,2,1,50.00%,3.31,3.31,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Warm-Season: Bermuda,182421443223,bermuda grass seed near me,EXACT,ENABLED,2,BELOW_AVERAGE,AVERAGE,BELOW_AVERAGE,3,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Lawn Seed,22887650044,Warm-Season: Bermuda,182421443223,bermuda grass seed warm season,EXACT,ENABLED,,,,,86,4,4.65%,0.15,0.04,0,0,0
2025,2025-11-01,Search | Pasture Seed (Broad) | ROAS,22092203679,Pasture Seed,175584329720,pasture seeds,BROAD,ENABLED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,4761,357,7.50%,542.83,1.52,8,664.05,1.22
2025,2025-11-01,Search | Pasture Seed (Broad) | ROAS,22092203679,Pasture Seed,175584329720,pasture grass mix,BROAD,ENABLED,8,AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,2342,139,5.94%,220.12,1.58,14.01,378.57,1.72
2025,2025-11-01,Search | Pasture Seed (Broad) | ROAS,22092203679,Pasture Seed,175584329720,pasture seed for sale,BROAD,ENABLED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,1444,78,5.40%,97.79,1.25,0.36,0.36,0
2025,2025-11-01,Search | Pasture Seed (Broad) | ROAS,22092203679,Pasture Seed,175584329720,hay seed mix,BROAD,ENABLED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,892,68,7.62%,124.33,1.83,3,161.98,1.3
2025,2025-11-01,Search | Pasture Seed (Broad) | ROAS,22092203679,Pasture Seed,175584329720,pasture grass seed,BROAD,ENABLED,7,AVERAGE,AVERAGE,ABOVE_AVERAGE,5804,457,7.87%,692.93,1.52,39.33,2542.26,3.67
2025,2025-11-01,Search | Pasture | Exact,22866516659,Cattle,188258729927,cattle pasture seed,EXACT,PAUSED,8,AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,77,10,12.99%,15.3,1.53,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Cattle,188258729927,best pasture grass for cattle,EXACT,PAUSED,7,AVERAGE,AVERAGE,ABOVE_AVERAGE,96,8,8.33%,4.43,0.55,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Cattle,188258729927,cow pasture seed mix,EXACT,PAUSED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,0,1,0.00%,1.38,1.38,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Cattle,188258729927,beef cattle pasture seed,EXACT,PAUSED,,,,,2,1,50.00%,0.23,0.23,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Cattle,188258729927,cattle pasture mix,EXACT,PAUSED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,55,11,20.00%,7.47,0.68,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Cattle,188258729927,pasture seed for cows,EXACT,PAUSED,7,AVERAGE,ABOVE_AVERAGE,AVERAGE,8,1,12.50%,1.85,1.85,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Cattle,188258729927,dairy pasture mix,EXACT,PAUSED,8,ABOVE_AVERAGE,ABOVE_AVERAGE,AVERAGE,7,3,42.86%,1.06,0.35,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Cattle,188258729927,dairy cow pasture seed,EXACT,PAUSED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,4,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Cattle,188258729927,best seed for cattle pasture,EXACT,PAUSED,9,ABOVE_AVERAGE,AVERAGE,ABOVE_AVERAGE,7,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Cattle,188258729927,forage seed for cattle,EXACT,PAUSED,,,,,8,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Cattle,188258729927,best cattle pasture seed,EXACT,PAUSED,7,AVERAGE,AVERAGE,ABOVE_AVERAGE,72,14,19.44%,11.76,0.84,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Horse,188258729967,horse pasture seed,EXACT,PAUSED,7,AVERAGE,ABOVE_AVERAGE,AVERAGE,39,6,15.38%,8.38,1.4,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Horse,188258729967,horse pasture seed mix,EXACT,PAUSED,8,ABOVE_AVERAGE,ABOVE_AVERAGE,AVERAGE,68,16,23.53%,17.78,1.11,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Horse,188258729967,pasture seed for horses,EXACT,PAUSED,8,ABOVE_AVERAGE,ABOVE_AVERAGE,AVERAGE,144,16,11.11%,12.88,0.8,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Horse,188258729967,grass seeds for horses,EXACT,PAUSED,7,ABOVE_AVERAGE,ABOVE_AVERAGE,BELOW_AVERAGE,17,3,17.65%,1.58,0.53,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Horse,188258729967,pasture seed horses,EXACT,PAUSED,,,,,2,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Llama,188258730127,alpaca pasture seed,EXACT,PAUSED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,8,3,37.50%,2.99,1,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Llama,188258730127,alpaca grass seed mix,EXACT,PAUSED,,,,,11,3,27.27%,3.65,1.22,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,chicken forage seed mix,EXACT,PAUSED,9,ABOVE_AVERAGE,AVERAGE,ABOVE_AVERAGE,169,25,14.79%,33.22,1.33,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,poultry pasture seed,EXACT,PAUSED,8,ABOVE_AVERAGE,ABOVE_AVERAGE,AVERAGE,4,1,25.00%,0.5,0.5,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,sprouting seeds for chickens,EXACT,PAUSED,1,BELOW_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,76,5,6.58%,4.64,0.93,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,best grass for chickens,EXACT,PAUSED,5,BELOW_AVERAGE,BELOW_AVERAGE,ABOVE_AVERAGE,92,4,4.35%,2.12,0.53,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,grass seed for chickens,EXACT,PAUSED,6,AVERAGE,AVERAGE,AVERAGE,206,23,11.17%,32.52,1.41,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,pasture for chickens,EXACT,PAUSED,7,AVERAGE,ABOVE_AVERAGE,AVERAGE,9,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,seed mix for chickens,EXACT,PAUSED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,50,5,10.00%,6.78,1.36,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,best grains for chickens,EXACT,PAUSED,3,BELOW_AVERAGE,BELOW_AVERAGE,AVERAGE,81,2,2.47%,2.07,1.03,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,chicken forage seeds,EXACT,PAUSED,8,ABOVE_AVERAGE,ABOVE_AVERAGE,AVERAGE,25,3,12.00%,3.43,1.14,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,chicken feed seed mix,EXACT,PAUSED,6,ABOVE_AVERAGE,BELOW_AVERAGE,AVERAGE,16,1,6.25%,0.42,0.42,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,forage for chickens,EXACT,PAUSED,7,BELOW_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,40,1,2.50%,0.28,0.28,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,pasture seed for chickens,EXACT,PAUSED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,6,5,83.33%,7.28,1.46,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,poultry grass,EXACT,PAUSED,3,BELOW_AVERAGE,BELOW_AVERAGE,AVERAGE,42,5,11.90%,3.15,0.63,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,best grass for chicken run,EXACT,PAUSED,,,,,61,1,1.64%,0.35,0.35,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,forage seed mix for chickens,EXACT,PAUSED,7,ABOVE_AVERAGE,AVERAGE,AVERAGE,36,3,8.33%,5.93,1.98,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,peas for chickens,EXACT,PAUSED,1,BELOW_AVERAGE,BELOW_AVERAGE,BELOW_AVERAGE,1,0,0.00%,0,0,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,chicken cover crop seed,EXACT,PAUSED,6,ABOVE_AVERAGE,BELOW_AVERAGE,AVERAGE,3,1,33.33%,0.5,0.5,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,pasture grass for chickens,EXACT,PAUSED,8,AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,29,4,13.79%,4.86,1.21,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,good grass for chickens,EXACT,PAUSED,5,BELOW_AVERAGE,BELOW_AVERAGE,ABOVE_AVERAGE,42,3,7.14%,1.47,0.49,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,best crops for chickens,EXACT,PAUSED,6,AVERAGE,AVERAGE,AVERAGE,145,11,7.59%,10.16,0.92,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Poultry,188258730167,best seeds to grow for chickens,EXACT,PAUSED,5,AVERAGE,BELOW_AVERAGE,AVERAGE,87,7,8.05%,6.01,0.86,0,0,0
2025,2025-11-01,Search | Pasture | Exact,22866516659,Sheep,188258730207,pasture grass for sheep,EXACT,ENABLED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,180,23,12.78%,24.17,1.05,1.41,1.41,0.06
2025,2025-11-01,Search | Pasture | Exact,22866516659,Sheep,188258730207,sheep forage seed mix,EXACT,ENABLED,9,ABOVE_AVERAGE,AVERAGE,ABOVE_AVERAGE,14,1,7.14%,1.16,1.16,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Cattle,186151300538,cattle grass seed,BROAD,ENABLED,7,AVERAGE,ABOVE_AVERAGE,AVERAGE,62,4,6.45%,4.72,1.18,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Cattle,186151300538,cow pasture seed,BROAD,ENABLED,8,AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,15,0,0.00%,0,0,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Cattle,186151300538,cattle forage seed,BROAD,ENABLED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,324,23,7.10%,19.41,0.84,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Cattle,186151300538,pasture mix for beef cattle,BROAD,ENABLED,,,,,266,15,5.64%,9.48,0.63,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Cattle,186151300538,winter pasture seed mix for cattle,BROAD,ENABLED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,156,9,5.77%,7.76,0.86,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Horse,186151300018,horse pasture seed,BROAD,ENABLED,7,AVERAGE,ABOVE_AVERAGE,AVERAGE,174,15,8.62%,18.84,1.26,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Horse,186151300018,pasture seed for horses,BROAD,ENABLED,8,AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,4,0,0.00%,0,0,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Horse,186151300018,horse pasture seed mix,BROAD,ENABLED,7,AVERAGE,ABOVE_AVERAGE,AVERAGE,1,0,0.00%,0,0,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Microclover,186151299818,microclover seed,BROAD,ENABLED,7,AVERAGE,ABOVE_AVERAGE,AVERAGE,2,0,0.00%,0,0,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Pig,186151300498,best pasture grass for pigs,BROAD,ENABLED,,,,,14,1,7.14%,0.28,0.28,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Pig,186151300498,pasture mix for pigs,BROAD,ENABLED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,219,1,0.46%,0.2,0.2,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Poultry,186151300458,seed mix for chickens,BROAD,ENABLED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,277,6,2.17%,10.55,1.76,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Poultry,186151300458,grass seed for chickens,BROAD,ENABLED,6,AVERAGE,AVERAGE,AVERAGE,205,21,10.24%,28.63,1.36,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Poultry,186151300458,best pasture grass for chickens,BROAD,ENABLED,,,,,69,7,10.14%,4.72,0.67,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Poultry,186151300458,forage seed mix for chickens,BROAD,ENABLED,7,AVERAGE,AVERAGE,ABOVE_AVERAGE,25,0,0.00%,0,0,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Sheep,186151299778,best grass for sheep,BROAD,ENABLED,7,AVERAGE,ABOVE_AVERAGE,AVERAGE,327,19,5.81%,18.17,0.96,1,170.06,9.36
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Sheep,186151299778,sheep forage seed mix,BROAD,ENABLED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,69,1,1.45%,2.42,2.42,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,White Dutch Clover,186151300218,white dutch clover seed,BROAD,ENABLED,7,AVERAGE,ABOVE_AVERAGE,AVERAGE,23,0,0.00%,0,0,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,White Dutch Clover,186151300218,dutch clover seed,BROAD,ENABLED,7,AVERAGE,ABOVE_AVERAGE,AVERAGE,7,0,0.00%,0,0,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Wildflower Seed,186151300298,wildflower seed,BROAD,ENABLED,7,AVERAGE,ABOVE_AVERAGE,AVERAGE,440,16,3.64%,26.94,1.68,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Wildflower Seed,186151300298,bulk california wildflower seeds,BROAD,ENABLED,8,ABOVE_AVERAGE,ABOVE_AVERAGE,AVERAGE,17,0,0.00%,0,0,0,0,0
2025,2025-12-01,Search | Animal Seed (Broad) | ROAS,22999216985,Wildflower Seed,186151300298,best perennial wildflower seed mix,BROAD,ENABLED,7,AVERAGE,ABOVE_AVERAGE,AVERAGE,15,0,0.00%,0,0,0,0,0
2025,2025-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,natures seed,EXACT,ENABLED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,444,225,50.68%,219.87,0.98,18,2933.77,13.34
2025,2025-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,natures seed,PHRASE,PAUSED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,209,47,22.49%,302.42,6.43,4.29,456.32,1.51
2025,2025-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,natures finest seed,PHRASE,PAUSED,,,,,253,20,7.91%,50.58,2.53,0,0,0
2025,2025-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,natures finest seed,EXACT,ENABLED,,,,,173,22,12.72%,86.8,3.95,1,39.65,0.46
2025,2025-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,naturesseed,EXACT,ENABLED,8,ABOVE_AVERAGE,BELOW_AVERAGE,ABOVE_AVERAGE,16,6,37.50%,6.22,1.04,0,0,0
2025,2025-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,nature's seed company,BROAD,PAUSED,,,,,903,63,6.98%,272.32,4.32,0,0,0
2025,2025-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,created by nature seeds,PHRASE,PAUSED,5,AVERAGE,BELOW_AVERAGE,AVERAGE,74,11,14.86%,31.09,2.83,0,0,0
2025,2025-12-01,Search | Lawn Seed,22887650044,Cool-Season: Fescue,187538252287,turf type tall fescue,BROAD,ENABLED,5,AVERAGE,ABOVE_AVERAGE,BELOW_AVERAGE,8,1,12.50%,0.12,0.12,0,0,0
