Year,Month,Device,Campaign Name,Campaign ID,Impressions,Clicks,CTR,Cost ($),Avg CPC ($),Conversions,Conv. Value ($),ROAS
2022,2022-03-01,DESKTOP,California | Search | Best Grass Seed,16460791884,48,11,0.2291666667,50.09,4.55,0,0,0
2025,2025-01-01,TABLET,Midwest + Atlantic | PMax | ROAS,22092203670,22223,190,0.85%,95.7,0.5,0,0,0
2025,2025-01-01,CONNECTED_TV,Midwest + Atlantic | PMax | ROAS,22092203670,573,0,0.00%,5.65,0,0,0,0
2025,2025-01-01,DESKTOP,Nat | PMax | Catch All,16503493089,1519,78,5.13%,132.27,1.7,0.83,325.64,2.46
2025,2025-01-01,MOBILE,Nat | PMax | Catch All,16503493089,3065,191,6.23%,131.58,0.69,1,241.77,1.84
2025,2025-01-01,TABLET,Nat | PMax | Catch All,16503493089,120,6,5.00%,8.49,1.42,0,0,0
2025,2025-01-01,CONNECTED_TV,Nat | PMax | Catch All,16503493089,5,0,0.00%,0.01,0,0,0,0
2025,2025-01-01,DESKTOP,Nat | PMax | Pasture Seed | ROAS,18022523001,72209,1076,1.49%,1399.75,1.3,27.52,7231.5,5.17
2025,2025-01-01,MOBILE,Nat | PMax | Pasture Seed | ROAS,18022523001,224594,3611,1.61%,2229.57,0.62,41.26,6902.1,3.1
2025,2025-01-01,TABLET,Nat | PMax | Pasture Seed | ROAS,18022523001,7792,98,1.26%,76.83,0.78,0,0,0
2025,2025-01-01,CONNECTED_TV,Nat | PMax | Pasture Seed | ROAS,18022523001,26,0,0.00%,0.76,0,0,0,0
2025,2025-01-01,DESKTOP,Nat | PMax | Wildflower Seed | Max Conv,19197368344,22035,393,1.78%,710.69,1.81,12.67,1475.04,2.08
2025,2025-01-01,MOBILE,Nat | PMax | Wildflower Seed | Max Conv,19197368344,50283,826,1.64%,693.63,0.84,13.95,1601.91,2.31
2025,2025-01-01,TABLET,Nat | PMax | Wildflower Seed | Max Conv,19197368344,2191,32,1.46%,50.76,1.59,1,154.99,3.05
2025,2025-01-01,CONNECTED_TV,Nat | PMax | Wildflower Seed | Max Conv,19197368344,49,0,0.00%,0.98,0,0,0,0
2025,2025-01-01,DESKTOP,Search | Brand | ROAS,187765054,1543,193,12.51%,497.77,2.58,18.08,4073.28,8.18
2025,2025-01-01,MOBILE,Search | Brand | ROAS,187765054,3331,299,8.98%,404.59,1.35,6.97,1103.82,2.73
2025,2025-01-01,TABLET,Search | Brand | ROAS,187765054,169,8,4.73%,10.02,1.25,1,83.49,8.33
2025,2025-01-01,DESKTOP,Search | Categories (Top) | ROAS,20455141169,3186,214,6.72%,363.41,1.7,3.57,900.93,2.48
2025,2025-01-01,MOBILE,Search | Categories (Top) | ROAS,20455141169,8609,759,8.82%,593.94,0.78,7.13,1664.49,2.8
2025,2025-01-01,TABLET,Search | Categories (Top) | ROAS,20455141169,310,18,5.81%,12,0.67,0,0,0
2025,2025-01-01,DESKTOP,Search | Pasture Seed (Broad) | ROAS,22092203679,7782,388,4.99%,1208.12,3.11,8.8,816.87,0.68
2025,2025-01-01,MOBILE,Search | Pasture Seed (Broad) | ROAS,22092203679,22374,837,3.74%,1348.71,1.61,7.04,1787.84,1.33
2025,2025-01-01,TABLET,Search | Pasture Seed (Broad) | ROAS,22092203679,924,43,4.65%,95.79,2.23,0,0,0
2025,2025-01-01,DESKTOP,Shopping | grass | ROAS,13558031185,122068,1429,1.17%,1884.95,1.32,28.83,6644.58,3.53
2025,2025-01-01,MOBILE,Shopping | grass | ROAS,13558031185,384205,5046,1.31%,3054.56,0.61,65.15,9369.16,3.07
2025,2025-01-01,TABLET,Shopping | grass | ROAS,13558031185,13617,107,0.79%,66.91,0.63,2,551.85,8.25
2025,2025-01-01,DESKTOP,South Atlantic | PMax | ROAS,22092203673,59899,646,1.08%,1311.45,2.03,11.51,2851.85,2.17
2025,2025-01-01,MOBILE,South Atlantic | PMax | ROAS,22092203673,248641,3250,1.31%,2906.39,0.89,8.54,633.8,0.22
2025,2025-01-01,TABLET,South Atlantic | PMax | ROAS,22092203673,21670,196,0.90%,123.62,0.63,0,0,0
2025,2025-01-01,CONNECTED_TV,South Atlantic | PMax | ROAS,22092203673,715,0,0.00%,3.66,0,0,0,0
2025,2025-01-01,OTHER,Southwest | PMax | ROAS,22092203667,3,0,0.00%,0,0,0,0,0
2025,2025-01-01,DESKTOP,Southwest | PMax | ROAS,22092203667,56377,533,0.95%,1500.23,2.81,16.18,1153.84,0.77
2025,2025-01-01,MOBILE,Southwest | PMax | ROAS,22092203667,174762,2278,1.30%,2735.11,1.2,22.64,3814.88,1.39
2025,2025-01-01,TABLET,Southwest | PMax | ROAS,22092203667,22931,193,0.84%,114.78,0.59,0,0,0
2025,2025-01-01,CONNECTED_TV,Southwest | PMax | ROAS,22092203667,1434,0,0.00%,8.4,0,0,0,0
2025,2025-01-01,OTHER,Subtropic | PMax | Max Conv,22092203676,12,0,0.00%,0,0,0,0,0
2025,2025-01-01,DESKTOP,Subtropic | PMax | Max Conv,22092203676,79865,690,0.86%,1177.64,1.71,8.42,3494.47,2.97
2025,2025-01-01,MOBILE,Subtropic | PMax | Max Conv,22092203676,348020,3993,1.15%,3458.02,0.87,14.58,1824.49,0.53
2025,2025-01-01,TABLET,Subtropic | PMax | Max Conv,22092203676,35192,338,0.96%,128.42,0.38,0,0,0
2025,2025-01-01,CONNECTED_TV,Subtropic | PMax | Max Conv,22092203676,826,0,0.00%,3.77,0,0,0,0
2025,2025-02-01,DESKTOP,California | PMax | ROAS,20481547139,64127,634,0.99%,1258.72,1.99,33.57,10508.32,8.35
2025,2025-02-01,MOBILE,California | PMax | ROAS,20481547139,239248,2052,0.86%,1812.64,0.88,40.57,4368.06,2.41
2025,2025-02-01,TABLET,California | PMax | ROAS,20481547139,5775,33,0.57%,32.47,0.98,0,0,0
2025,2025-02-01,CONNECTED_TV,California | PMax | ROAS,20481547139,67,0,0.00%,0.91,0,0,0,0
2025,2025-02-01,OTHER,Great Plains | PMax | ROAS,22101973918,6,0,0.00%,0,0,0,0,0
2025,2025-02-01,DESKTOP,Great Plains | PMax | ROAS,22101973918,82731,1015,1.23%,1764.94,1.74,22.07,2774.35,1.57
2025,2025-02-01,MOBILE,Great Plains | PMax | ROAS,22101973918,440278,4565,1.04%,3539.87,0.78,47.08,8809.69,2.49
2025,2025-02-01,TABLET,Great Plains | PMax | ROAS,22101973918,39061,182,0.47%,76.24,0.42,0,0,0
2025,2025-02-01,CONNECTED_TV,Great Plains | PMax | ROAS,22101973918,260,0,0.00%,2.35,0,0,0,0
2025,2025-02-01,OTHER,Intermountain West | PMax | ROAS,22102063129,8,0,0.00%,0,0,0,0,0
2025,2025-02-01,DESKTOP,Intermountain West | PMax | ROAS,22102063129,74602,843,1.13%,1615.51,1.92,25.55,3264.8,2.02
2025,2025-02-01,MOBILE,Intermountain West | PMax | ROAS,22102063129,322712,3604,1.12%,2978.78,0.83,47.12,7497.73,2.52
2025,2025-02-01,TABLET,Intermountain West | PMax | ROAS,22102063129,16026,125,0.78%,79.45,0.64,1,147.91,1.86
2025,2025-02-01,CONNECTED_TV,Intermountain West | PMax | ROAS,22102063129,236,0,0.00%,3.34,0,0,0,0
2025,2025-02-01,OTHER,Midwest + Atlantic | PMax | ROAS,22092203670,4,0,0.00%,0,0,0,0,0
2025,2025-02-01,DESKTOP,Midwest + Atlantic | PMax | ROAS,22092203670,114073,1131,0.99%,1785.88,1.58,29.17,8438.73,4.73
2025,2025-02-01,MOBILE,Midwest + Atlantic | PMax | ROAS,22092203670,398634,4309,1.08%,3259.53,0.76,40.44,4721.25,1.45
2025,2025-02-01,TABLET,Midwest + Atlantic | PMax | ROAS,22092203670,16002,116,0.72%,70.6,0.61,1,89.78,1.27
2025,2025-02-01,CONNECTED_TV,Midwest + Atlantic | PMax | ROAS,22092203670,210,0,0.00%,2.2,0,0,0,0
2025,2025-02-01,OTHER,Nat | PMax | Catch All,16503493089,11,0,0.00%,0,0,0,0,0
2025,2025-02-01,DESKTOP,Nat | PMax | Catch All,16503493089,22982,923,4.02%,2276.44,2.47,19.32,4657.27,2.05
2025,2025-02-01,MOBILE,Nat | PMax | Catch All,16503493089,65344,2989,4.57%,3642.08,1.22,38.45,8369.15,2.3
2025,2025-02-01,TABLET,Nat | PMax | Catch All,16503493089,3762,162,4.31%,117.08,0.72,0,0,0
2025,2025-02-01,CONNECTED_TV,Nat | PMax | Catch All,16503493089,824,0,0.00%,1.08,0,0,0,0
2025,2025-02-01,DESKTOP,Nat | PMax | Pasture Seed | ROAS,18022523001,41360,864,2.09%,1632.95,1.89,20.51,3605.88,2.21
2025,2025-02-01,MOBILE,Nat | PMax | Pasture Seed | ROAS,18022523001,297525,4093,1.38%,3051.98,0.75,59.81,8175.93,2.68
2025,2025-02-01,TABLET,Nat | PMax | Pasture Seed | ROAS,18022523001,26564,336,1.26%,118.05,0.35,0,0,0
2025,2025-02-01,CONNECTED_TV,Nat | PMax | Pasture Seed | ROAS,18022523001,101,0,0.00%,1.43,0,0,0,0
2025,2025-02-01,OTHER,Nat | PMax | Wildflower Seed | Max Conv,19197368344,4,1,25.00%,0.12,0.12,0,0,0
2025,2025-02-01,DESKTOP,Nat | PMax | Wildflower Seed | Max Conv,19197368344,18570,332,1.79%,885.37,2.67,10.82,3876.12,4.38
2025,2025-02-01,MOBILE,Nat | PMax | Wildflower Seed | Max Conv,19197368344,46385,820,1.77%,1014.98,1.24,21.55,3705.88,3.65
2025,2025-02-01,TABLET,Nat | PMax | Wildflower Seed | Max Conv,19197368344,2666,46,1.73%,32.84,0.71,1,178.26,5.43
2025,2025-02-01,CONNECTED_TV,Nat | PMax | Wildflower Seed | Max Conv,19197368344,140,0,0.00%,3.65,0,0,0,0
2025,2025-02-01,DESKTOP,Search | Brand | ROAS,187765054,761,305,40.08%,1671.74,5.48,30.68,7910.92,4.73
2025,2025-02-01,MOBILE,Search | Brand | ROAS,187765054,830,384,46.27%,1045.4,2.72,27.36,7245.95,6.93
2025,2025-02-01,TABLET,Search | Brand | ROAS,187765054,21,10,47.62%,18.93,1.89,0,0,0
2025,2025-02-01,DESKTOP,Search | Categories (Top) | ROAS,20455141169,3098,243,7.84%,507.22,2.09,5.28,1359.45,2.68
2025,2025-02-01,MOBILE,Search | Categories (Top) | ROAS,20455141169,7936,720,9.07%,642.39,0.89,10.44,1539.74,2.4
2025,2025-02-01,TABLET,Search | Categories (Top) | ROAS,20455141169,261,12,4.60%,9.61,0.8,0,0,0
2025,2025-02-01,DESKTOP,Search | Pasture Seed (Broad) | ROAS,22092203679,5728,234,4.09%,591.7,2.53,8.59,1322.33,2.23
2025,2025-02-01,MOBILE,Search | Pasture Seed (Broad) | ROAS,22092203679,14029,677,4.83%,819.41,1.21,10.3,1731.36,2.11
2025,2025-02-01,TABLET,Search | Pasture Seed (Broad) | ROAS,22092203679,368,18,4.89%,25.38,1.41,1,38.14,1.5
2025,2025-02-01,DESKTOP,Shopping | grass | ROAS,13558031185,46519,579,1.24%,879.74,1.52,14.15,4128.38,4.69
2025,2025-02-01,MOBILE,Shopping | grass | ROAS,13558031185,176593,2433,1.38%,1867.3,0.77,46.85,7716.84,4.13
2025,2025-02-01,TABLET,Shopping | grass | ROAS,13558031185,4592,32,0.70%,31.1,0.97,0,0,0
2025,2025-02-01,OTHER,South Atlantic | PMax | ROAS,22092203673,1,0,0.00%,0,0,0,0,0
2025,2025-02-01,DESKTOP,South Atlantic | PMax | ROAS,22092203673,59063,669,1.13%,1244.05,1.86,8.75,1664.31,1.34
2025,2025-02-01,MOBILE,South Atlantic | PMax | ROAS,22092203673,246550,3246,1.32%,3215.28,0.99,31.36,3481.01,1.08
2025,2025-02-01,TABLET,South Atlantic | PMax | ROAS,22092203673,24291,187,0.77%,81.06,0.43,0,0,0
2025,2025-02-01,CONNECTED_TV,South Atlantic | PMax | ROAS,22092203673,964,0,0.00%,6.94,0,0,0,0
2025,2025-02-01,DESKTOP,Southwest | PMax | ROAS,22092203667,94178,1073,1.14%,2142.17,2,28.58,7476.95,3.49
2025,2025-02-01,MOBILE,Southwest | PMax | ROAS,22092203667,320899,3828,1.19%,3296.1,0.86,60.53,8027.09,2.44
2025,2025-02-01,TABLET,Southwest | PMax | ROAS,22092203667,15075,127,0.84%,86.81,0.68,0,0,0
2025,2025-02-01,CONNECTED_TV,Southwest | PMax | ROAS,22092203667,576,0,0.00%,3.64,0,0,0,0
2025,2025-02-01,OTHER,Subtropic | PMax | Max Conv,22092203676,3,0,0.00%,0,0,0,0,0
2025,2025-02-01,DESKTOP,Subtropic | PMax | Max Conv,22092203676,88049,878,1.00%,1500.83,1.71,19.26,2145.65,1.43
2025,2025-02-01,MOBILE,Subtropic | PMax | Max Conv,22092203676,417737,4187,1.00%,3598.32,0.86,73.21,8566.06,2.38
2025,2025-02-01,TABLET,Subtropic | PMax | Max Conv,22092203676,14967,94,0.63%,63.9,0.68,1,87.5,1.37
2025,2025-02-01,CONNECTED_TV,Subtropic | PMax | Max Conv,22092203676,113,0,0.00%,0.49,0,0,0,0
2025,2025-03-01,DESKTOP,California | PMax | ROAS,20481547139,94207,910,0.97%,2003.82,2.2,32.85,5067.39,2.53
2025,2025-03-01,MOBILE,California | PMax | ROAS,20481547139,381202,3086,0.81%,3284.38,1.06,74.38,11181.63,3.4
2025,2025-03-01,TABLET,California | PMax | ROAS,20481547139,6794,71,1.05%,96.13,1.35,1,88.27,0.92
2025,2025-03-01,CONNECTED_TV,California | PMax | ROAS,20481547139,107,0,0.00%,0.86,0,0,0,0
2025,2025-03-01,OTHER,Great Plains | PMax | ROAS,22101973918,3,0,0.00%,0,0,0,0,0
2025,2025-03-01,DESKTOP,Great Plains | PMax | ROAS,22101973918,106994,1223,1.14%,2245.91,1.84,29.4,3988.81,1.78
2025,2025-03-01,MOBILE,Great Plains | PMax | ROAS,22101973918,553127,5755,1.04%,5286.37,0.92,110.57,16347.03,3.09
2025,2025-03-01,TABLET,Great Plains | PMax | ROAS,22101973918,11788,143,1.21%,134.67,0.94,1,34.46,0.26
2025,2025-03-01,CONNECTED_TV,Great Plains | PMax | ROAS,22101973918,29,0,0.00%,0.31,0,0,0,0
2025,2025-03-01,OTHER,Intermountain West | PMax | ROAS,22102063129,1,0,0.00%,0,0,0,0,0
2025,2025-03-01,DESKTOP,Intermountain West | PMax | ROAS,22102063129,65402,881,1.35%,1603.47,1.82,30.8,3922.88,2.45
2025,2025-03-01,MOBILE,Intermountain West | PMax | ROAS,22102063129,290142,3223,1.11%,3096.48,0.96,62.87,8307.18,2.68
2025,2025-03-01,TABLET,Intermountain West | PMax | ROAS,22102063129,9880,107,1.08%,87.47,0.82,1.18,584.61,6.68
2025,2025-03-01,CONNECTED_TV,Intermountain West | PMax | ROAS,22102063129,130,0,0.00%,2.42,0,0,0,0
2025,2025-03-01,OTHER,Midwest + Atlantic | PMax | ROAS,22092203670,3,0,0.00%,0,0,0,0,0
2025,2025-03-01,DESKTOP,Midwest + Atlantic | PMax | ROAS,22092203670,173036,1741,1.01%,2788.87,1.6,46.8,11263.25,4.04
2025,2025-03-01,MOBILE,Midwest + Atlantic | PMax | ROAS,22092203670,660702,6332,0.96%,5735.99,0.91,155.64,20091.2,3.5
2025,2025-03-01,TABLET,Midwest + Atlantic | PMax | ROAS,22092203670,21068,184,0.87%,132.11,0.72,2,58.3,0.44
2025,2025-03-01,CONNECTED_TV,Midwest + Atlantic | PMax | ROAS,22092203670,36,0,0.00%,0.49,0,0,0,0
2025,2025-03-01,DESKTOP,Nat | PMax | Catch All,16503493089,15044,1027,6.83%,1995.3,1.94,33.94,8295.17,4.16
2025,2025-03-01,MOBILE,Nat | PMax | Catch All,16503493089,63048,3063,4.86%,3190.56,1.04,45.28,8236.51,2.58
2025,2025-03-01,TABLET,Nat | PMax | Catch All,16503493089,2114,89,4.21%,92.08,1.03,0,0,0
2025,2025-03-01,CONNECTED_TV,Nat | PMax | Catch All,16503493089,4,0,0.00%,0,0,0,0,0
2025,2025-03-01,DESKTOP,Nat | PMax | Pasture Seed | ROAS,18022523001,98090,1820,1.86%,3648.83,2,66.77,9676.24,2.65
2025,2025-03-01,MOBILE,Nat | PMax | Pasture Seed | ROAS,18022523001,544882,7760,1.42%,7972.82,1.03,168.28,27679.21,3.47
2025,2025-03-01,TABLET,Nat | PMax | Pasture Seed | ROAS,18022523001,8955,154,1.72%,162.37,1.05,6.03,1869.07,11.51
2025,2025-03-01,CONNECTED_TV,Nat | PMax | Pasture Seed | ROAS,18022523001,459,0,0.00%,12.56,0,0,0,0
2025,2025-03-01,DESKTOP,Nat | PMax | Wildflower Seed | Max Conv,19197368344,26795,631,2.35%,1610.57,2.55,15.31,3933.49,2.44
2025,2025-03-01,MOBILE,Nat | PMax | Wildflower Seed | Max Conv,19197368344,50784,1572,3.10%,1857.92,1.18,22.75,5043.26,2.71
2025,2025-03-01,TABLET,Nat | PMax | Wildflower Seed | Max Conv,19197368344,3196,53,1.66%,64.38,1.21,3,101.26,1.57
2025,2025-03-01,CONNECTED_TV,Nat | PMax | Wildflower Seed | Max Conv,19197368344,87,0,0.00%,1.43,0,0,0,0
2025,2025-03-01,DESKTOP,Search | Brand | ROAS,187765054,1552,540,34.79%,3322.83,6.15,76.12,14318.93,4.31
2025,2025-03-01,MOBILE,Search | Brand | ROAS,187765054,2257,865,38.33%,2105.85,2.43,67.43,16737.03,7.95
2025,2025-03-01,TABLET,Search | Brand | ROAS,187765054,77,26,33.77%,74.76,2.88,1,333.21,4.46
2025,2025-03-01,DESKTOP,Search | Categories (Top) | ROAS,20455141169,13065,931,7.13%,2577.36,2.77,26.65,4413.16,1.71
2025,2025-03-01,MOBILE,Search | Categories (Top) | ROAS,20455141169,34897,2509,7.19%,3355.11,1.34,45.2,9531.75,2.84
2025,2025-03-01,TABLET,Search | Categories (Top) | ROAS,20455141169,1132,74,6.54%,119.51,1.62,0,0,0
2025,2025-03-01,DESKTOP,Search | Pasture Seed (Broad) | ROAS,22092203679,3375,161,4.77%,463.21,2.88,6.5,631.33,1.36
2025,2025-03-01,MOBILE,Search | Pasture Seed (Broad) | ROAS,22092203679,9932,596,6.00%,1176.75,1.97,14.88,1300.5,1.11
2025,2025-03-01,TABLET,Search | Pasture Seed (Broad) | ROAS,22092203679,265,15,5.66%,33.24,2.22,0,0,0
2025,2025-03-01,DESKTOP,Shopping | grass | ROAS,13558031185,50283,700,1.39%,1180.9,1.69,21.74,3902.74,3.3
2025,2025-03-01,MOBILE,Shopping | grass | ROAS,13558031185,244496,3056,1.25%,2736.65,0.9,62.04,9061.63,3.31
2025,2025-03-01,TABLET,Shopping | grass | ROAS,13558031185,4337,38,0.88%,35.32,0.93,1,175.83,4.98
2025,2025-03-01,DESKTOP,South Atlantic | PMax | ROAS,22092203673,38048,472,1.24%,880.32,1.87,12.09,862.93,0.98
2025,2025-03-01,MOBILE,South Atlantic | PMax | ROAS,22092203673,184942,2499,1.35%,2394.44,0.96,55.91,5316.5,2.22
2025,2025-03-01,TABLET,South Atlantic | PMax | ROAS,22092203673,8852,103,1.16%,70.28,0.68,2,209.38,2.98
2025,2025-03-01,CONNECTED_TV,South Atlantic | PMax | ROAS,22092203673,215,0,0.00%,3.48,0,0,0,0
2025,2025-03-01,OTHER,Southwest | PMax | ROAS,22092203667,2,0,0.00%,0,0,0,0,0
2025,2025-03-01,DESKTOP,Southwest | PMax | ROAS,22092203667,122905,1403,1.14%,2872.99,2.05,33.36,5786.95,2.01
2025,2025-03-01,MOBILE,Southwest | PMax | ROAS,22092203667,474579,5086,1.07%,4956.87,0.97,87.98,12808.19,2.58
2025,2025-03-01,TABLET,Southwest | PMax | ROAS,22092203667,19039,205,1.08%,134.93,0.66,0,0,0
2025,2025-03-01,CONNECTED_TV,Southwest | PMax | ROAS,22092203667,79,0,0.00%,1.98,0,0,0,0
2025,2025-03-01,DESKTOP,Subtropic | PMax | Max Conv,22092203676,75881,784,1.03%,1348.05,1.72,16.32,1986.79,1.47
2025,2025-03-01,MOBILE,Subtropic | PMax | Max Conv,22092203676,423442,4079,0.96%,3871.89,0.95,53.67,7321.28,1.89
2025,2025-03-01,TABLET,Subtropic | PMax | Max Conv,22092203676,9135,84,0.92%,58.44,0.7,4,627.53,10.74
2025,2025-03-01,CONNECTED_TV,Subtropic | PMax | Max Conv,22092203676,12,0,0.00%,0.08,0,0,0,0
2025,2025-04-01,DESKTOP,California | PMax | ROAS,20481547139,40613,461,1.14%,1017.97,2.21,16.8,1759.6,1.73
2025,2025-04-01,MOBILE,California | PMax | ROAS,20481547139,143625,1621,1.13%,1445.91,0.89,29.17,3192.13,2.21
2025,2025-04-01,TABLET,California | PMax | ROAS,20481547139,2777,35,1.26%,28.49,0.81,0,0,0
2025,2025-04-01,CONNECTED_TV,California | PMax | ROAS,20481547139,29,0,0.00%,0.49,0,0,0,0
2025,2025-04-01,DESKTOP,Great Plains | PMax | ROAS,22101973918,35172,364,1.03%,671.31,1.84,0.81,256.85,0.38
2025,2025-04-01,MOBILE,Great Plains | PMax | ROAS,22101973918,169222,1754,1.04%,1517.58,0.87,16.51,3097.69,2.04
2025,2025-04-01,TABLET,Great Plains | PMax | ROAS,22101973918,4296,52,1.21%,26.26,0.5,1,44.62,1.7
2025,2025-04-01,CONNECTED_TV,Great Plains | PMax | ROAS,22101973918,14,0,0.00%,0.44,0,0,0,0
2025,2025-04-01,DESKTOP,Intermountain West | PMax | ROAS,22102063129,23645,311,1.32%,596.61,1.92,6.94,1577.96,2.64
2025,2025-04-01,MOBILE,Intermountain West | PMax | ROAS,22102063129,108713,1136,1.04%,978.1,0.86,18.29,2551.2,2.61
2025,2025-04-01,TABLET,Intermountain West | PMax | ROAS,22102063129,4527,45,0.99%,40.45,0.9,1,50.42,1.25
2025,2025-04-01,CONNECTED_TV,Intermountain West | PMax | ROAS,22102063129,35,0,0.00%,0.63,0,0,0,0
2025,2025-04-01,OTHER,Midwest + Atlantic | PMax | ROAS,22092203670,4,0,0.00%,0,0,0,0,0
2025,2025-04-01,DESKTOP,Midwest + Atlantic | PMax | ROAS,22092203670,125733,1149,0.91%,2064.66,1.8,29.91,4215.49,2.04
2025,2025-04-01,MOBILE,Midwest + Atlantic | PMax | ROAS,22092203670,548374,4848,0.88%,4325.1,0.89,79.4,14460.05,3.34
2025,2025-04-01,TABLET,Midwest + Atlantic | PMax | ROAS,22092203670,14500,121,0.83%,88.94,0.74,0,0,0
2025,2025-04-01,CONNECTED_TV,Midwest + Atlantic | PMax | ROAS,22092203670,52,0,0.00%,0.7,0,0,0,0
2025,2025-04-01,DESKTOP,Nat | PMax | Catch All,16503493089,23946,1581,6.60%,3157.86,2,43.72,9783.39,3.1
2025,2025-04-01,MOBILE,Nat | PMax | Catch All,16503493089,114616,6373,5.56%,6140.19,0.96,81.2,18138.27,2.95
2025,2025-04-01,TABLET,Nat | PMax | Catch All,16503493089,3738,164,4.39%,181.37,1.11,1,290.6,1.6
2025,2025-04-01,CONNECTED_TV,Nat | PMax | Catch All,16503493089,47,0,0.00%,0.23,0,0,0,0
2025,2025-04-01,OTHER,Nat | PMax | Pasture Seed | ROAS,18022523001,3,0,0.00%,0,0,0,0,0
2025,2025-04-01,DESKTOP,Nat | PMax | Pasture Seed | ROAS,18022523001,42552,846,1.99%,2387.44,2.82,31.15,4634.73,1.94
2025,2025-04-01,MOBILE,Nat | PMax | Pasture Seed | ROAS,18022523001,217590,3486,1.60%,4829.07,1.39,83.48,15238.12,3.16
2025,2025-04-01,TABLET,Nat | PMax | Pasture Seed | ROAS,18022523001,3816,67,1.76%,134.86,2.01,0.89,61.46,0.46
2025,2025-04-01,CONNECTED_TV,Nat | PMax | Pasture Seed | ROAS,18022523001,586,0,0.00%,12.53,0,0,0,0
2025,2025-04-01,DESKTOP,Nat | PMax | Wildflower Seed | Max Conv,19197368344,19159,589,3.07%,1953.91,3.32,23.95,5456.68,2.79
2025,2025-04-01,MOBILE,Nat | PMax | Wildflower Seed | Max Conv,19197368344,33238,1552,4.67%,2579.28,1.66,51.34,7380.89,2.86
2025,2025-04-01,TABLET,Nat | PMax | Wildflower Seed | Max Conv,19197368344,2188,38,1.74%,78.56,2.07,0,0,0
2025,2025-04-01,CONNECTED_TV,Nat | PMax | Wildflower Seed | Max Conv,19197368344,46,0,0.00%,0.53,0,0,0,0
2025,2025-04-01,DESKTOP,Search | Brand | ROAS,187765054,1980,361,18.23%,2087.7,5.78,47.65,11427.01,5.47
2025,2025-04-01,MOBILE,Search | Brand | ROAS,187765054,3928,726,18.48%,2322.17,3.2,41.16,7342.4,3.16
2025,2025-04-01,TABLET,Search | Brand | ROAS,187765054,152,18,11.84%,84.96,4.72,1,163.11,1.92
2025,2025-04-01,DESKTOP,Search | Categories (Top) | ROAS,20455141169,5975,411,6.88%,1319.02,3.21,12.79,3560.15,2.7
2025,2025-04-01,MOBILE,Search | Categories (Top) | ROAS,20455141169,20341,1424,7.00%,1967.51,1.38,24.22,3195.24,1.62
2025,2025-04-01,TABLET,Search | Categories (Top) | ROAS,20455141169,689,34,4.93%,52.27,1.54,1,150,2.87
2025,2025-04-01,DESKTOP,Search | Pasture Seed (Broad) | ROAS,22092203679,2356,110,4.67%,388.84,3.53,7.44,1462.16,3.76
2025,2025-04-01,MOBILE,Search | Pasture Seed (Broad) | ROAS,22092203679,7899,579,7.33%,893.26,1.54,10.07,765.68,0.86
2025,2025-04-01,TABLET,Search | Pasture Seed (Broad) | ROAS,22092203679,256,35,13.67%,65.18,1.86,0,0,0
2025,2025-04-01,DESKTOP,Shopping | grass | ROAS,13558031185,32835,374,1.14%,896.57,2.4,15.76,2860.95,3.19
2025,2025-04-01,MOBILE,Shopping | grass | ROAS,13558031185,142552,1535,1.08%,1667.61,1.09,49.16,8067.13,4.84
2025,2025-04-01,TABLET,Shopping | grass | ROAS,13558031185,2563,28,1.09%,23.31,0.83,2,99.82,4.28
2025,2025-04-01,DESKTOP,South Atlantic | PMax | ROAS,22092203673,10440,85,0.81%,126.78,1.49,3.26,295.57,2.33
2025,2025-04-01,MOBILE,South Atlantic | PMax | ROAS,22092203673,61002,700,1.15%,621.97,0.89,15.66,1843.61,2.96
2025,2025-04-01,TABLET,South Atlantic | PMax | ROAS,22092203673,2877,26,0.90%,21.59,0.83,0,0,0
2025,2025-04-01,CONNECTED_TV,South Atlantic | PMax | ROAS,22092203673,98,0,0.00%,1.76,0,0,0,0
2025,2025-04-01,OTHER,Southwest | PMax | ROAS,22092203667,3,0,0.00%,0,0,0,0,0
2025,2025-04-01,DESKTOP,Southwest | PMax | ROAS,22092203667,75941,932,1.23%,2080.62,2.23,20.32,5723.24,2.75
2025,2025-04-01,MOBILE,Southwest | PMax | ROAS,22092203667,316630,3735,1.18%,4049.59,1.08,65.94,8064.46,1.99
2025,2025-04-01,TABLET,Southwest | PMax | ROAS,22092203667,15501,163,1.05%,86.92,0.53,0,0,0
2025,2025-04-01,CONNECTED_TV,Southwest | PMax | ROAS,22092203667,98,0,0.00%,1.13,0,0,0,0
2025,2025-04-01,DESKTOP,Subtropic | PMax | Max Conv,22092203676,23811,193,0.81%,264.6,1.37,4,369.21,1.4
2025,2025-04-01,MOBILE,Subtropic | PMax | Max Conv,22092203676,128492,1255,0.98%,910.38,0.73,15.82,1335.52,1.47
2025,2025-04-01,TABLET,Subtropic | PMax | Max Conv,22092203676,3562,30,0.84%,19.73,0.66,0,0,0
2025,2025-04-01,CONNECTED_TV,Subtropic | PMax | Max Conv,22092203676,5,0,0.00%,0.03,0,0,0,0
2025,2025-05-01,DESKTOP,California | PMax | ROAS,20481547139,28444,356,1.25%,640.35,1.8,19.17,5444.59,8.5
