content_id,title,url,post_type,status,word_count,products_count,open_findings,critical_findings
797,Southern Subtropics Big Game Food Plot Mix,https://naturesseed.com/?post_type=product&p=185222,product,draft,245,2,13,8
798,Great Plains Big Game Food Plot Mix,https://naturesseed.com/?post_type=product&p=185194,product,draft,276,3,16,10
799,Pacific Southwest Big Game Food Plot Mix,https://naturesseed.com/?post_type=product&p=185187,product,draft,183,2,17,12
800,Southwest Desert Big Game Food Plot Mix,https://naturesseed.com/?post_type=product&p=185173,product,draft,228,1,14,10
801,Southwest Semi-Arid Steppe Upland Game Food Plot Mix,https://naturesseed.com/?post_type=product&p=185131,product,draft,192,0,13,10
802,Great Lakes/New England Upland Game Food Plot Mix,https://naturesseed.com/?post_type=product&p=185152,product,draft,231,0,12,9
803,Intermountain West Upland Game Food Plot Mix,https://naturesseed.com/?post_type=product&p=185124,product,draft,238,0,12,9
804,South-Atlantic Transitional Upland Game Food Plot Mix,https://naturesseed.com/?post_type=product&p=185117,product,draft,245,0,11,8
805,Great Plains Upland Game Food Plot Mix,https://naturesseed.com/?post_type=product&p=185110,product,draft,202,0,13,10
806,Mid-West/Mid-Atlantic Upland Game Food Plot Mix,https://naturesseed.com/?post_type=product&p=185096,product,draft,254,0,10,7
807,Great Plains Bison Forage Mix,https://naturesseed.com/?post_type=product&p=185026,product,draft,184,3,14,8
808,Pacific Northwest Bison Forage Mix,https://naturesseed.com/?post_type=product&p=184998,product,draft,212,3,13,7
809,Intermountain West Wildfire Resistant Mix,https://naturesseed.com/?post_type=product&p=184977,product,draft,178,0,13,10
810,Southern Subtropics Erosion Control Mix,https://naturesseed.com/?post_type=product&p=184921,product,draft,199,0,11,8
811,Intermountain West Erosion Control Mix,https://naturesseed.com/?post_type=product&p=184907,product,draft,238,3,17,11
812,Great Plains Erosion Control Mix,https://naturesseed.com/?post_type=product&p=184893,product,draft,237,2,15,10
813,Mid-West/Mid-Atlantic Erosion Control Mix,https://naturesseed.com/?post_type=product&p=184879,product,draft,245,3,13,7
814,Southwest Desert Erosion Control Mix,https://naturesseed.com/?post_type=product&p=184872,product,draft,261,1,12,8
815,Western Low-Water Use Pollinator Mix,https://naturesseed.com/?post_type=product&p=184856,product,draft,272,1,17,13
816,Great Lakes/New England Pollinator Mix,https://naturesseed.com/?post_type=product&p=184838,product,draft,260,0,11,8
817,South-Atlantic Transitional Pollinator Mix,https://naturesseed.com/?post_type=product&p=184793,product,draft,274,0,12,9
818,Great Plains Pollinator Mix,https://naturesseed.com/?post_type=product&p=184784,product,draft,272,0,12,9
819,Mid-West/Mid-Atlantic Pollinator Mix,https://naturesseed.com/?post_type=product&p=184766,product,draft,363,0,11,9
820,Pacific Northwest Pollinator Mix,https://naturesseed.com/?post_type=product&p=184748,product,draft,259,0,12,9
821,Crested Wheatgrass,https://naturesseed.com/?post_type=product&p=184740,product,draft,254,1,8,4
822,Bahia Grass,https://naturesseed.com/?post_type=product&p=184732,product,draft,293,1,7,3
823,Switchgrass Seed,https://naturesseed.com/?post_type=product&p=184713,product,draft,214,0,6,3
824,Indiangrass,https://naturesseed.com/?post_type=product&p=184687,product,draft,238,0,5,2
825,Blue Grama,https://naturesseed.com/?post_type=product&p=184676,product,draft,244,1,6,2
826,Common Bermudagrass,https://naturesseed.com/?post_type=product&p=184666,product,draft,306,1,6,3
827,Sideoats Grama,https://naturesseed.com/?post_type=product&p=184658,product,draft,218,1,7,3
828,Big Bluestem Grass Seed,https://naturesseed.com/?post_type=product&p=184648,product,draft,199,1,5,1
829,Buffalograss,https://naturesseed.com/?post_type=product&p=184639,product,draft,279,2,7,2
830,Crimson Clover Cover Crop Seed,https://naturesseed.com/products/clover-seed/crimsom-clover-crop-seed/,product,publish,155,0,4,1
831,Bottlebrush Squirreltail,https://naturesseed.com/?post_type=product&p=184622,product,draft,181,0,6,3
832,Slender Wheatgrass,https://naturesseed.com/?post_type=product&p=184614,product,draft,164,0,7,4
833,Dahurian Wildrye,https://naturesseed.com/?post_type=product&p=184606,product,draft,151,0,6,3
834,Switchgrass Seed,https://naturesseed.com/?post_type=product&p=184715,product,draft,134,0,6,3
835,Blue Grama,https://naturesseed.com/?post_type=product&p=184677,product,draft,404,2,6,2
836,Mountain Brome,https://naturesseed.com/?post_type=product&p=184598,product,draft,244,0,5,2
837,Sainfoin,https://naturesseed.com/?post_type=product&p=184590,product,draft,246,1,6,2
838,Yellow Sweet Clover,https://naturesseed.com/?post_type=product&p=184582,product,draft,254,0,6,3
839,Forage Chicory,https://naturesseed.com/?post_type=product&p=184574,product,draft,165,0,7,4
840,Smooth Brome,https://naturesseed.com/?post_type=product&p=184566,product,draft,258,1,6,2
841,Intermediate Wheatgrass,https://naturesseed.com/?post_type=product&p=184557,product,draft,158,1,8,4
842,White Clover Seeds,https://naturesseed.com/?post_type=product&p=184549,product,draft,263,2,7,2
843,Perennial Ryegrass,https://naturesseed.com/?post_type=product&p=184541,product,draft,277,2,8,3
844,Kentucky Bluegrass Pasture Seed,https://naturesseed.com/?post_type=product&p=184533,product,draft,201,2,8,2
845,Alfalfa Seeds,https://naturesseed.com/?post_type=product&p=184522,product,draft,853,2,8,4
846,Timothy Grass Seed,https://naturesseed.com/?post_type=product&p=184514,product,draft,211,0,5,2
847,Orchard Grass Seed,https://naturesseed.com/?post_type=product&p=184506,product,draft,1082,2,8,4
848,Meadow Brome,https://naturesseed.com/?post_type=product&p=184497,product,draft,264,1,6,2
849,Red Clover Seed,https://naturesseed.com/products/clover-seed/red-clover-seed/,product,publish,200,1,6,2
850,Alsike Clover Seed,https://naturesseed.com/products/clover-seed/alsike-clover-seed/,product,publish,259,1,5,1
851,Birdsfoot Trefoil,https://naturesseed.com/?post_type=product&p=184471,product,draft,216,0,6,3
852,Tall Fescue,https://naturesseed.com/?post_type=product&p=184452,product,draft,257,0,7,4
853,Tall Wheatgrass,https://naturesseed.com/?post_type=product&p=184444,product,draft,205,0,6,3
854,Tortoise Forage Mix,https://naturesseed.com/?post_type=product&p=184430,product,draft,533,2,24,20
855,Pacific Southwest Honey Bee Pasture Mix,https://naturesseed.com/?post_type=product&p=184417,product,draft,289,1,14,10
856,Florida Tropics Honey Bee Pasture Mix,https://naturesseed.com/?post_type=product&p=184405,product,draft,210,2,10,5
857,Great Lakes/New England Honey Bee Pasture Mix,https://naturesseed.com/?post_type=product&p=184393,product,draft,219,2,13,8
858,Southwest Transitional Honey Bee Pasture Mix,https://naturesseed.com/?post_type=product&p=184381,product,draft,226,3,17,12
859,Southwest Semi-Arid Steppe Honey Bee Pasture Mix,https://naturesseed.com/?post_type=product&p=184357,product,draft,384,1,9,6
860,Intermountain West Honey Bee Pasture Mix,https://naturesseed.com/?post_type=product&p=184345,product,draft,267,2,14,9
861,South-Atlantic Transitional Honey Bee Pasture Mix,https://naturesseed.com/?post_type=product&p=184333,product,draft,227,3,13,8
862,Great Plains Honey Bee Pasture Mix,https://naturesseed.com/?post_type=product&p=184321,product,draft,348,2,11,7
863,Mid-West/Mid-Atlantic Honey Bee Pasture Mix,https://naturesseed.com/?post_type=product&p=184309,product,draft,278,2,11,6
864,Pacific Northwest Honey Bee Pasture Mix,https://naturesseed.com/?post_type=product&p=184285,product,draft,341,2,13,9
865,Southwest Desert Honey Bee Pasture Mix,https://naturesseed.com/?post_type=product&p=184297,product,draft,345,1,11,8
866,Yellow Evening Primrose,https://naturesseed.com/?post_type=product&p=184265,product,draft,178,0,6,3
867,Rocky Mountain Penstemon,https://naturesseed.com/?post_type=product&p=184199,product,draft,171,1,6,2
868,Munro Globemallow,https://naturesseed.com/?post_type=product&p=184171,product,draft,176,0,6,3
869,Mountain Lupine,https://naturesseed.com/?post_type=product&p=184162,product,draft,167,1,6,2
870,Miniature Lupine,https://naturesseed.com/?post_type=product&p=184138,product,draft,254,1,7,3
871,Globe Gilia,https://naturesseed.com/?post_type=product&p=184120,product,draft,191,2,8,4
872,Garden Cosmos,https://naturesseed.com/?post_type=product&p=184111,product,draft,192,0,5,2
873,Coulter's Globemallow,https://naturesseed.com/?post_type=product&p=184101,product,draft,186,0,6,3
874,Blanket Flower,https://naturesseed.com/?post_type=product&p=184083,product,draft,1072,0,5,3
875,Arroyo Lupine,https://naturesseed.com/?post_type=product&p=184067,product,draft,181,1,6,2
876,Rocky Mountain Iris,https://naturesseed.com/?post_type=product&p=184053,product,draft,240,2,9,4
877,Bahia Grass Seed,https://naturesseed.com/?post_type=product&p=184045,product,draft,293,1,7,3
878,Mid-West/Mid-Atlantic Alpaca/Llama Forage Mix,https://naturesseed.com/?post_type=product&p=184017,product,draft,216,3,13,7
879,Great Plains Alpaca/Llama Forage Mix,https://naturesseed.com/?post_type=product&p=183996,product,draft,231,1,11,7
880,Southwest Transitional Alpaca/Llama Forage Mix,https://naturesseed.com/?post_type=product&p=183982,product,draft,243,1,13,9
881,Pacific Northwest Alpaca/Llama Forage Mix,https://naturesseed.com/?post_type=product&p=183961,product,draft,196,3,13,7
882,South-Atlantic Transitional Sheep Forage Mix,https://naturesseed.com/?post_type=product&p=183912,product,draft,159,2,13,8
883,Pacific Northwest Sheep Forage Mix,https://naturesseed.com/?post_type=product&p=183877,product,draft,109,3,11,5
884,South-Atlantic Transitional Dairy Cow Forage Mix,https://naturesseed.com/?post_type=product&p=183744,product,draft,237,3,18,12
885,South-Atlantic Transitional Beef Cattle Forage Mix,https://naturesseed.com/?post_type=product&p=183660,product,draft,209,1,13,9
886,South-Atlantic Transitional Horse Forage Mix,https://naturesseed.com/?post_type=product&p=183576,product,draft,299,4,13,6
887,Pacific Northwest Horse Forage Mix,https://naturesseed.com/?post_type=product&p=183541,product,draft,205,10,20,9
888,Great Lakes/New England Sheep Forage Mix,https://naturesseed.com/?post_type=product&p=183947,product,draft,192,3,13,7
889,Southern Subtropics Sheep Forage Mix,https://naturesseed.com/?post_type=product&p=183933,product,draft,206,3,16,10
890,Intermountain West Sheep Forage Mix,https://naturesseed.com/?post_type=product&p=183919,product,draft,238,4,13,6
891,Pacific Southwest Sheep Forage Mix,https://naturesseed.com/?post_type=product&p=183898,product,draft,221,4,18,11
892,Mid-West/Mid-Atlantic Sheep Forage Mix,https://naturesseed.com/?post_type=product&p=183891,product,draft,247,4,14,7
893,Southwest Desert Sheep Forage Mix,https://naturesseed.com/?post_type=product&p=183884,product,draft,178,3,16,10
894,Southwest Transitional Goat Forage Mix,https://naturesseed.com/?post_type=product&p=183856,product,draft,221,1,17,13
895,Southwest Semi-Arid Steppe Goat Forage Mix,https://naturesseed.com/?post_type=product&p=183842,product,draft,285,1,14,10
896,South-Atlantic Transitional Goat Forage Mix,https://naturesseed.com/?post_type=product&p=183828,product,draft,314,1,17,14
897,Great Plains Goat Forage Mix,https://naturesseed.com/?post_type=product&p=183821,product,draft,264,2,17,12
898,Pacific Southwest Goat Forage Mix,https://naturesseed.com/?post_type=product&p=183814,product,draft,256,2,17,12
899,Southwest Desert Goat Forage Mix,https://naturesseed.com/?post_type=product&p=183800,product,draft,246,2,15,10
900,Southwest Transitional Dairy Cow Forage Mix,https://naturesseed.com/?post_type=product&p=183772,product,draft,198,4,19,12
901,Southwest Desert Dairy Cow Forage Mix,https://naturesseed.com/?post_type=product&p=183716,product,draft,237,2,12,7
902,Pacific Southwest Dairy Cow Forage Mix,https://naturesseed.com/?post_type=product&p=183709,product,draft,180,4,16,9
903,Great Lakes/New England Beef Cattle Forage Mix,https://naturesseed.com/?post_type=product&p=183695,product,draft,237,3,16,10
904,Southwest Transitional Beef Cattle Forage Mix,https://naturesseed.com/?post_type=product&p=183688,product,draft,190,2,15,10
905,Southwest Semi-Arid Steppe Beef Cattle Forage Mix,https://naturesseed.com/?post_type=product&p=183674,product,draft,161,1,11,7
906,Intermountain West Beef Cattle Forage Mix,https://naturesseed.com/?post_type=product&p=183667,product,draft,199,4,16,9
907,Great Plains Beef Cattle Forage Mix,https://naturesseed.com/?post_type=product&p=183653,product,draft,278,4,16,9
908,Pacific Southwest Beef Cattle Forage Mix,https://naturesseed.com/?post_type=product&p=183646,product,draft,247,3,14,8
909,Florida Tropics Horse Forage Mix,https://naturesseed.com/?post_type=product&p=183618,product,draft,174,2,11,6
910,Great Lakes/New England Horse Forage Mix,https://naturesseed.com/?post_type=product&p=183611,product,draft,280,8,20,11
911,Intermountain West Horse Forage Mix,https://naturesseed.com/?post_type=product&p=183583,product,draft,188,6,17,8
912,Great Plains Horse Forage Mix,https://naturesseed.com/?post_type=product&p=183569,product,draft,269,2,13,8
913,Pacific Southwest Horse Forage Mix,https://naturesseed.com/?post_type=product&p=183562,product,draft,268,3,15,9
914,Mid-West/Mid-Atlantic Horse Forage Mix,https://naturesseed.com/?post_type=product&p=183555,product,draft,183,6,18,9
915,Sheep Fescue Grass,https://naturesseed.com/?post_type=product&p=183533,product,draft,244,0,5,2
916,Brittlebush,https://naturesseed.com/?post_type=product&p=183521,product,draft,199,1,6,2
917,Desert Globemallow,https://naturesseed.com/?post_type=product&p=183502,product,draft,200,2,8,4
918,Firecracker Penstemon,https://naturesseed.com/?post_type=product&p=183490,product,draft,169,0,6,3
919,Parry Penstemon,https://naturesseed.com/?post_type=product&p=183463,product,draft,210,0,5,2
920,Desert Bluebells,https://naturesseed.com/?post_type=product&p=183445,product,draft,199,2,8,4
921,Owl’s Clover,https://naturesseed.com/?post_type=product&p=183436,product,draft,204,3,11,5
922,Desert Lupine,https://naturesseed.com/?post_type=product&p=183426,product,draft,152,2,9,5
923,Arizona Lupine,https://naturesseed.com/?post_type=product&p=183417,product,draft,197,2,9,5
924,Showy Goldeneye,https://naturesseed.com/?post_type=product&p=183371,product,draft,187,0,5,2
925,Five Spot,https://naturesseed.com/?post_type=product&p=183344,product,draft,195,2,9,4
926,Purple Prairie Clover,https://naturesseed.com/?post_type=product&p=183335,product,draft,200,2,8,4
927,Bird’s Eye Gilia,https://naturesseed.com/?post_type=product&p=183326,product,draft,209,2,9,5
928,Clasping Coneflower,https://naturesseed.com/?post_type=product&p=183317,product,draft,197,1,8,4
929,Utah Sweetvetch,https://naturesseed.com/?post_type=product&p=183308,product,draft,196,0,5,2
930,Baby Blue Eyes,https://naturesseed.com/?post_type=product&p=183279,product,draft,199,1,7,3
931,Wild Lupine,https://naturesseed.com/?post_type=product&p=183260,product,draft,607,0,4,2
932,Lewis Blue Flax,https://naturesseed.com/?post_type=product&p=183191,product,draft,165,0,5,2
933,Black-Eyed Susan,https://naturesseed.com/?post_type=product&p=183232,product,draft,246,2,8,4
934,Purple Coneflower,https://naturesseed.com/?post_type=product&p=183211,product,draft,1269,0,8,6
935,Yellow Prairie Coneflower,https://naturesseed.com/?post_type=product&p=183201,product,draft,212,0,7,4
936,California Bluebell,https://naturesseed.com/?post_type=product&p=183182,product,draft,196,0,5,2
937,Farewell-To-Spring,https://naturesseed.com/?post_type=product&p=183173,product,draft,201,0,6,3
938,Chinese Houses,https://naturesseed.com/?post_type=product&p=183164,product,draft,195,1,8,4
939,African Daisy,https://naturesseed.com/?post_type=product&p=183155,product,draft,164,0,5,2
940,California Poppy Seeds,https://naturesseed.com/?post_type=product&p=183139,product,draft,587,1,7,3
941,Plains Coreopsis,https://naturesseed.com/?post_type=product&p=183112,product,draft,193,0,5,2
942,Mountain Phlox,https://naturesseed.com/?post_type=product&p=183102,product,draft,199,1,7,3
943,Baby Snapdragon,https://naturesseed.com/?post_type=product&p=183093,product,draft,200,1,7,3
944,Shirley Poppy,https://naturesseed.com/?post_type=product&p=183084,product,draft,141,0,6,3
945,Lemon Beebalm,https://naturesseed.com/?post_type=product&p=183075,product,draft,195,0,6,3
946,Bachelor Button,https://naturesseed.com/?post_type=product&p=183066,product,draft,159,0,6,3
947,Baby’s Breath,https://naturesseed.com/?post_type=product&p=183057,product,draft,113,0,5,2
948,Rocky Mountain Beeplant,https://naturesseed.com/?post_type=product&p=183048,product,draft,166,0,7,4
949,Scarlet Flax,https://naturesseed.com/?post_type=product&p=183030,product,draft,194,0,5,2
950,Sulphur Cosmos,https://naturesseed.com/?post_type=product&p=183020,product,draft,190,0,7,4
951,Deer Resistant Wildflower Mix,https://naturesseed.com/?post_type=product&p=406948,product,draft,350,1,5,2
952,Deer Resistant Wildflower Mix,https://naturesseed.com/?post_type=product&p=406947,product,draft,0,0,3,0
953,Deer Resistant Wildflower Seed Mix,https://naturesseed.com/?post_type=product&p=182995,product,draft,494,4,19,12
954,Southern Subtropics Dryland Pasture Mix,https://naturesseed.com/?post_type=product&p=182982,product,draft,195,1,13,9
955,South-Atlantic Transitional Dryland Pasture Mix,https://naturesseed.com/?post_type=product&p=182975,product,draft,237,3,11,5
956,Mid-West/Mid-Atlantic Dryland Pasture Mix,https://naturesseed.com/?post_type=product&p=182968,product,draft,282,5,15,8
957,Great Lakes/New England Dryland Pasture Mix,https://naturesseed.com/?post_type=product&p=182961,product,draft,229,3,12,6
958,Great Plains Dryland Pasture Mix,https://naturesseed.com/?post_type=product&p=182954,product,draft,187,2,11,6
959,Southwest Desert Dryland Pasture Mix,https://naturesseed.com/?post_type=product&p=182940,product,draft,258,1,12,8
960,Southwest Transitional Dryland Pasture Mix,https://naturesseed.com/?post_type=product&p=182926,product,draft,194,3,13,8
961,Intermountain West Dryland Pasture Mix,https://naturesseed.com/?post_type=product&p=182912,product,draft,244,1,11,7
962,Low Maintenance Seed Mix,https://naturesseed.com/?post_type=product&p=182898,product,draft,176,0,5,2
963,Organic Maintenance Fertilizer 18-1-8+fe,https://naturesseed.com/?post_type=product&p=182885,product,draft,240,0,3,0
964,Organic Seed Starter Fertilizer 4-6-4,https://naturesseed.com/?post_type=product&p=182882,product,draft,296,0,7,4
965,"Seed Aide - Cover Grow, Water Retaining Seed Starting Mulch",https://naturesseed.com/?post_type=product&p=182877,product,draft,498,0,3,1
966,White Dutch Clover Seeds - 10 lbs,https://naturesseed.com/?post_type=product&p=406923,product,draft,0,0,3,0
967,White Dutch Clover Seeds,https://naturesseed.com/?post_type=product&p=182868,product,draft,2164,7,20,12
968,Annual Wildflower Mix,https://naturesseed.com/?post_type=product&p=182858,product,draft,547,2,19,15
969,Sun &amp; Shade Wildflower Mix,https://naturesseed.com/?post_type=product&p=182849,product,draft,372,2,23,18
970,Low Growing Wildflower Mix,https://naturesseed.com/?post_type=product&p=182841,product,draft,440,2,15,10
971,Southeast Wildflower Mix,https://naturesseed.com/?post_type=product&p=182833,product,draft,487,1,18,14
972,Sonoran Desert Wildflower Mix,https://naturesseed.com/products/wilflower-seed/sonoran-desert-wildflower-mix/,product,publish,0,0,3,0
973,Southwest Wildflower Mix,https://naturesseed.com/?post_type=product&p=182817,product,draft,406,2,17,12
974,Rocky Mountain Wildflower Mix,https://naturesseed.com/?post_type=product&p=182803,product,draft,574,2,26,22
975,Northwest Wildflower Mix,https://naturesseed.com/?post_type=product&p=182795,product,draft,495,2,23,18
976,Northeast Wildflower Mix,https://naturesseed.com/?post_type=product&p=182787,product,draft,488,2,23,18
977,Midwest Wildflower Mix,https://naturesseed.com/?post_type=product&p=182779,product,draft,462,2,24,19
978,Great Basin Wildflower Mix,https://naturesseed.com/?post_type=product&p=182768,product,draft,450,2,21,16
979,California & More Wildflower Seed Mix,https://naturesseed.com/?post_type=product&p=182760,product,draft,1056,8,31,23
980,Bermuda Grass Turf Seed Mix (Coated),https://naturesseed.com/?post_type=product&p=182744,product,draft,1338,6,14,7
981,TWCA Water-Wise Northeast Grass Seed Mix,https://naturesseed.com/?post_type=product&p=182731,product,draft,709,3,11,7
982,Northwest Seed Mix,https://naturesseed.com/?post_type=product&p=182722,product,draft,326,5,8,2
983,Buffalograss Turf Seed Blend,https://naturesseed.com/?post_type=product&p=182713,product,draft,393,2,8,4
984,Fine Fescue Grass Seed Mix,https://naturesseed.com/?post_type=product&p=182697,product,draft,720,5,13,8
985,Perennial Ryegrass Seed Blend,https://naturesseed.com/?post_type=product&p=182677,product,draft,327,3,8,3
986,TWCA Water-Wise Sun and Shade Turf Mix,https://naturesseed.com/?post_type=product&p=182663,product,draft,487,3,16,11
987,Triple-Play Turf Type Tall Fescue Seed Blend,https://naturesseed.com/?post_type=product&p=182643,product,draft,1177,6,19,12
988,Velvet Blue Seed Blend,https://naturesseed.com/?post_type=product&p=182625,product,draft,336,4,9,3
989,TWCA Water-Wise Blue Ribbon Mix,https://naturesseed.com/?post_type=product&p=406883,product,draft,420,3,5,0
990,TWCA Water-Wise Blue Ribbon Mix,https://naturesseed.com/?post_type=product&p=182603,product,draft,1329,8,18,9
